Origin stage n chromosome start end redip
ssa3_48757761_48758237.maf muscle_mature_female 1 ssa03 48757761 48758237 AORe
ssa3_48757761_48758237.maf muscle_mature_male 1 ssa03 48757761 48758237 AORe
ssa3_4908489_4908883.maf testis_immature_male 1 ssa03 4908489 4908883 AORe
ssa3_49300471_49301133.maf liver_mature_female 1 ssa03 49300471 49301133 AORe
ssa3_49300471_49301133.maf liver_mature_male 1 ssa03 49300471 49301133 AORe
ssa3_49330884_49331668.maf liver_immature_male 1 ssa03 49330884 49331668 AORe
ssa3_49349557_49350050.maf liver_immature_male 1 ssa03 49349557 49350050 AORe
ssa3_4942704_4943108.maf brain_mature_female 1 ssa03 4942704 4943108 AORe
ssa3_4942704_4943108.maf brain_mature_male 1 ssa03 4942704 4943108 AORe
ssa3_49709827_49710340.maf lateblastulation 1 ssa03 49709827 49710340 AORe
ssa3_49783206_49783814.maf midgastrulation 1 ssa03 49783206 49783814 AORe
ssa3_49791021_49792662.maf brain_immature_male 1 ssa03 49791021 49792662 AORe
ssa3_49791021_49792662.maf brain_mature_male 1 ssa03 49791021 49792662 AORe
ssa3_49791021_49792662.maf midsomitogenesis 1 ssa03 49791021 49792662 AORe
ssa3_50089553_50090307.maf muscle_immature_female 1 ssa03 50089553 50090307 AORe
ssa3_50089553_50090307.maf muscle_immature_male 1 ssa03 50089553 50090307 AORe
ssa3_50089553_50090307.maf muscle_mature_female 1 ssa03 50089553 50090307 AORe
ssa3_50089553_50090307.maf muscle_mature_male 1 ssa03 50089553 50090307 AORe
ssa3_50090682_50090896.maf muscle_immature_female 1 ssa03 50090682 50090896 AORe
ssa3_50090682_50090896.maf muscle_immature_male 1 ssa03 50090682 50090896 AORe
ssa3_50108172_50108863.maf muscle_immature_female 1 ssa03 50108172 50108863 AORe
ssa3_50108172_50108863.maf muscle_immature_male 1 ssa03 50108172 50108863 AORe
ssa3_50108172_50108863.maf muscle_mature_female 1 ssa03 50108172 50108863 AORe
ssa3_50108172_50108863.maf muscle_mature_male 1 ssa03 50108172 50108863 AORe
ssa3_50115363_50115705.maf muscle_immature_female 1 ssa03 50115363 50115705 AORe
ssa3_50136075_50137537.maf muscle_immature_female 1 ssa03 50136075 50137537 AORe
ssa3_50136075_50137537.maf muscle_mature_female 1 ssa03 50136075 50137537 AORe
ssa3_5022957_5023395.maf brain_immature_male 1 ssa03 5022957 5023395 AORe
ssa3_5022957_5023395.maf brain_mature_female 1 ssa03 5022957 5023395 AORe
ssa3_5026416_5026843.maf brain_mature_male 1 ssa03 5026416 5026843 AORe
ssa3_5035764_5036936.maf brain_immature_male 1 ssa03 5035764 5036936 AORe
ssa3_5035764_5036936.maf brain_mature_male 1 ssa03 5035764 5036936 AORe
ssa3_50780262_50780742.maf testis_mature_male 1 ssa03 50780262 50780742 AORe
ssa3_51050267_51051532.maf brain_mature_male 1 ssa03 51050267 51051532 AORe
ssa3_51646514_51647221.maf brain_immature_female 1 ssa03 51646514 51647221 AORe
ssa3_51646514_51647221.maf brain_mature_male 1 ssa03 51646514 51647221 AORe
ssa3_51647449_51648774.maf brain_mature_male 1 ssa03 51647449 51648774 AORe
ssa3_51864911_51865440.maf brain_mature_female 1 ssa03 51864911 51865440 AORe
ssa3_51864911_51865440.maf brain_mature_male 1 ssa03 51864911 51865440 AORe
ssa3_51924094_51924548.maf liver_immature_female 1 ssa03 51924094 51924548 AORe
ssa3_51924094_51924548.maf liver_immature_male 1 ssa03 51924094 51924548 AORe
ssa3_51924094_51924548.maf liver_mature_male 1 ssa03 51924094 51924548 AORe
ssa3_52086561_52087528.maf liver_immature_male 1 ssa03 52086561 52087528 AORe
ssa3_52087848_52088409.maf testis_mature_male 1 ssa03 52087848 52088409 AORe
ssa3_52828072_52828634.maf liver_mature_male 1 ssa03 52828072 52828634 AORe
ssa3_52832140_52832799.maf liver_immature_female 1 ssa03 52832140 52832799 AORe
ssa3_52832140_52832799.maf liver_mature_female 1 ssa03 52832140 52832799 AORe
ssa3_52908815_52909538.maf liver_mature_male 1 ssa03 52908815 52909538 AORe
ssa3_52975081_52976683.maf latesomitogenesis 1 ssa03 52975081 52976683 AORe
ssa3_52975081_52976683.maf midsomitogenesis 1 ssa03 52975081 52976683 AORe
ssa3_52975081_52976683.maf testis_immature_male 1 ssa03 52975081 52976683 AORe
ssa3_53012587_53012843.maf muscle_mature_male 1 ssa03 53012587 53012843 AORe
ssa3_53024251_53025319.maf latesomitogenesis 1 ssa03 53024251 53025319 AORe
ssa3_53024251_53025319.maf midgastrulation 1 ssa03 53024251 53025319 AORe
ssa3_53044729_53045280.maf testis_immature_male 1 ssa03 53044729 53045280 AORe
ssa3_53085472_53085821.maf liver_immature_male 1 ssa03 53085472 53085821 AORe
ssa3_53125394_53125755.maf liver_immature_female 1 ssa03 53125394 53125755 AORe
ssa3_53125394_53125755.maf liver_immature_male 1 ssa03 53125394 53125755 AORe
ssa3_53125394_53125755.maf liver_mature_male 1 ssa03 53125394 53125755 AORe
ssa3_53205813_53207161.maf brain_immature_male 1 ssa03 53205813 53207161 AORe
ssa3_53205813_53207161.maf brain_mature_male 1 ssa03 53205813 53207161 AORe
ssa3_53535761_53536158.maf liver_mature_female 1 ssa03 53535761 53536158 LORe
ssa3_53535761_53536158.maf liver_mature_male 1 ssa03 53535761 53536158 LORe
ssa3_53624575_53625369.maf midsomitogenesis 1 ssa03 53624575 53625369 LORe
ssa3_53624575_53625369.maf ovary_mature_female 1 ssa03 53624575 53625369 LORe
ssa3_53814797_53815399.maf testis_mature_male 1 ssa03 53814797 53815399 LORe
ssa3_53826319_53826804.maf testis_mature_male 1 ssa03 53826319 53826804 LORe
ssa3_53842749_53843111.maf brain_mature_male 1 ssa03 53842749 53843111 LORe
ssa3_54223801_54224720.maf liver_mature_male 1 ssa03 54223801 54224720 LORe
ssa3_54235567_54235908.maf brain_immature_female 1 ssa03 54235567 54235908 LORe
ssa3_54235567_54235908.maf brain_immature_male 1 ssa03 54235567 54235908 LORe
ssa3_54235567_54235908.maf brain_mature_female 1 ssa03 54235567 54235908 LORe
ssa3_54235567_54235908.maf brain_mature_male 1 ssa03 54235567 54235908 LORe
ssa3_54236846_54237085.maf brain_immature_female 1 ssa03 54236846 54237085 LORe
ssa3_54236846_54237085.maf brain_immature_male 1 ssa03 54236846 54237085 LORe
ssa3_54236846_54237085.maf brain_mature_female 1 ssa03 54236846 54237085 LORe
ssa3_54532105_54532937.maf brain_immature_female 1 ssa03 54532105 54532937 LORe
ssa3_54533022_54533381.maf muscle_mature_female 1 ssa03 54533022 54533381 LORe
ssa3_54873842_54874097.maf brain_mature_female 1 ssa03 54873842 54874097 LORe
ssa3_54941571_54942001.maf ovary_mature_female 1 ssa03 54941571 54942001 LORe
ssa3_54941571_54942001.maf testis_mature_male 1 ssa03 54941571 54942001 LORe
ssa3_55024298_55024973.maf brain_immature_male 1 ssa03 55024298 55024973 LORe
ssa3_55311072_55311411.maf brain_immature_male 1 ssa03 55311072 55311411 LORe
ssa3_55311072_55311411.maf brain_mature_female 1 ssa03 55311072 55311411 LORe
ssa3_55615914_55616166.maf brain_immature_male 1 ssa03 55615914 55616166 LORe
ssa3_55660802_55661280.maf brain_immature_male 1 ssa03 55660802 55661280 LORe
ssa3_55660802_55661280.maf brain_mature_female 1 ssa03 55660802 55661280 LORe
ssa3_55672294_55672559.maf muscle_immature_female 1 ssa03 55672294 55672559 LORe
ssa3_55682422_55683229.maf ovary_mature_female 1 ssa03 55682422 55683229 LORe
ssa3_55690062_55690672.maf brain_immature_male 1 ssa03 55690062 55690672 LORe
ssa3_55690062_55690672.maf muscle_immature_female 1 ssa03 55690062 55690672 LORe
ssa3_55690062_55690672.maf muscle_mature_female 1 ssa03 55690062 55690672 LORe
ssa3_55693858_55694353.maf brain_immature_male 1 ssa03 55693858 55694353 LORe
ssa3_55753325_55753830.maf brain_immature_male 1 ssa03 55753325 55753830 LORe
ssa3_55753325_55753830.maf brain_mature_male 1 ssa03 55753325 55753830 LORe
ssa3_55754389_55755364.maf brain_immature_male 1 ssa03 55754389 55755364 LORe
ssa3_55811199_55812666.maf brain_immature_male 1 ssa03 55811199 55812666 LORe
ssa3_56522053_56522743.maf brain_immature_female 1 ssa03 56522053 56522743 LORe
ssa3_56522053_56522743.maf brain_mature_female 1 ssa03 56522053 56522743 LORe
ssa3_56522053_56522743.maf brain_mature_male 1 ssa03 56522053 56522743 LORe
ssa3_56556055_56556210.maf muscle_immature_female 1 ssa03 56556055 56556210 LORe
ssa3_56557116_56558084.maf muscle_immature_female 1 ssa03 56557116 56558084 LORe
ssa3_56557116_56558084.maf muscle_mature_female 1 ssa03 56557116 56558084 LORe
ssa3_56557116_56558084.maf muscle_mature_male 1 ssa03 56557116 56558084 LORe
ssa3_56621202_56621660.maf ovary_mature_female 1 ssa03 56621202 56621660 LORe
ssa3_56633576_56634339.maf latesomitogenesis 1 ssa03 56633576 56634339 LORe
ssa3_56633576_56634339.maf midsomitogenesis 1 ssa03 56633576 56634339 LORe
ssa3_56767755_56768404.maf brain_mature_male 1 ssa03 56767755 56768404 LORe
ssa3_56992963_56993425.maf brain_immature_male 1 ssa03 56992963 56993425 LORe
ssa3_56995206_56995506.maf brain_mature_female 1 ssa03 56995206 56995506 LORe
ssa3_57023039_57023675.maf lateblastulation 1 ssa03 57023039 57023675 LORe
ssa3_57110587_57110768.maf latesomitogenesis 1 ssa03 57110587 57110768 LORe
ssa3_57278947_57279154.maf liver_mature_male 1 ssa03 57278947 57279154 LORe
ssa3_57283614_57284060.maf muscle_immature_female 1 ssa03 57283614 57284060 LORe
ssa3_57283614_57284060.maf muscle_mature_female 1 ssa03 57283614 57284060 LORe
ssa3_57283614_57284060.maf muscle_mature_male 1 ssa03 57283614 57284060 LORe
ssa3_57396204_57396807.maf latesomitogenesis 1 ssa03 57396204 57396807 LORe
ssa3_57723400_57723527.maf muscle_immature_female 1 ssa03 57723400 57723527 LORe
ssa3_57986944_57987163.maf ovary_mature_female 1 ssa03 57986944 57987163 LORe
ssa3_57990180_57990420.maf latesomitogenesis 1 ssa03 57990180 57990420 LORe
ssa3_58145901_58147109.maf liver_immature_male 1 ssa03 58145901 58147109 LORe
ssa3_58145901_58147109.maf liver_mature_male 1 ssa03 58145901 58147109 LORe
ssa3_58179903_58180119.maf brain_immature_male 1 ssa03 58179903 58180119 LORe
ssa3_58179903_58180119.maf brain_mature_male 1 ssa03 58179903 58180119 LORe
ssa3_58301275_58301955.maf liver_mature_male 1 ssa03 58301275 58301955 LORe
ssa3_58449030_58449926.maf midgastrulation 1 ssa03 58449030 58449926 LORe
ssa3_58460105_58460589.maf ovary_immature_female 1 ssa03 58460105 58460589 LORe
ssa3_58515110_58515533.maf liver_mature_male 1 ssa03 58515110 58515533 LORe
ssa3_58546363_58546742.maf liver_immature_male 1 ssa03 58546363 58546742 LORe
ssa3_58546363_58546742.maf liver_mature_female 1 ssa03 58546363 58546742 LORe
ssa3_58546363_58546742.maf liver_mature_male 1 ssa03 58546363 58546742 LORe
ssa3_58729044_58729347.maf brain_mature_male 1 ssa03 58729044 58729347 LORe
ssa3_59014634_59016179.maf earlysomitogenesis 1 ssa03 59014634 59016179 LORe
ssa3_59014634_59016179.maf lateblastulation 1 ssa03 59014634 59016179 LORe
ssa3_59014634_59016179.maf midgastrulation 1 ssa03 59014634 59016179 LORe
ssa3_59038907_59039217.maf brain_immature_male 1 ssa03 59038907 59039217 LORe
ssa3_59038907_59039217.maf brain_mature_male 1 ssa03 59038907 59039217 LORe
ssa3_59040168_59041237.maf lateblastulation 1 ssa03 59040168 59041237 LORe
ssa3_59040168_59041237.maf midgastrulation 1 ssa03 59040168 59041237 LORe
ssa3_59052490_59053651.maf lateblastulation 1 ssa03 59052490 59053651 LORe
ssa3_59141402_59141593.maf muscle_immature_male 1 ssa03 59141402 59141593 LORe
ssa3_59403546_59403932.maf ovary_immature_female 1 ssa03 59403546 59403932 LORe
ssa3_59429858_59430007.maf liver_immature_female 1 ssa03 59429858 59430007 LORe
ssa3_59431376_59431754.maf liver_immature_male 1 ssa03 59431376 59431754 LORe
ssa3_59431376_59431754.maf liver_mature_male 1 ssa03 59431376 59431754 LORe
ssa3_59440018_59441038.maf brain_immature_male 1 ssa03 59440018 59441038 LORe
ssa3_59440018_59441038.maf brain_mature_male 1 ssa03 59440018 59441038 LORe
ssa3_59478438_59479011.maf liver_mature_female 1 ssa03 59478438 59479011 LORe
ssa3_59478438_59479011.maf liver_mature_male 1 ssa03 59478438 59479011 LORe
ssa3_59498130_59498606.maf muscle_mature_female 1 ssa03 59498130 59498606 LORe
ssa3_59498130_59498606.maf muscle_mature_male 1 ssa03 59498130 59498606 LORe
ssa3_59669014_59669328.maf liver_immature_male 1 ssa03 59669014 59669328 LORe
ssa3_59669014_59669328.maf liver_mature_female 1 ssa03 59669014 59669328 LORe
ssa3_59669014_59669328.maf liver_mature_male 1 ssa03 59669014 59669328 LORe
ssa3_59678484_59679261.maf liver_immature_female 1 ssa03 59678484 59679261 LORe
ssa3_59678484_59679261.maf liver_immature_male 1 ssa03 59678484 59679261 LORe
ssa3_59678484_59679261.maf liver_mature_female 1 ssa03 59678484 59679261 LORe
ssa3_59678484_59679261.maf liver_mature_male 1 ssa03 59678484 59679261 LORe
ssa3_59687631_59687816.maf liver_mature_male 1 ssa03 59687631 59687816 LORe
ssa3_59689742_59689973.maf liver_immature_male 1 ssa03 59689742 59689973 LORe
ssa3_59689742_59689973.maf liver_mature_female 1 ssa03 59689742 59689973 LORe
ssa3_59945706_59946401.maf liver_mature_male 1 ssa03 59945706 59946401 LORe
ssa3_60039954_60040128.maf muscle_mature_female 1 ssa03 60039954 60040128 LORe
ssa3_60047437_60047623.maf muscle_immature_female 1 ssa03 60047437 60047623 LORe
ssa3_60047437_60047623.maf muscle_immature_male 1 ssa03 60047437 60047623 LORe
ssa3_60047437_60047623.maf muscle_mature_female 1 ssa03 60047437 60047623 LORe
ssa3_60205538_60206022.maf ovary_mature_female 1 ssa03 60205538 60206022 LORe
ssa3_60290445_60290909.maf brain_immature_male 1 ssa03 60290445 60290909 LORe
ssa3_60311238_60311459.maf brain_immature_male 1 ssa03 60311238 60311459 LORe
ssa3_6052238_6052533.maf muscle_mature_female 1 ssa03 6052238 6052533 AORe
ssa3_60717664_60717910.maf ovary_mature_female 1 ssa03 60717664 60717910 LORe
ssa3_60921464_60921759.maf muscle_immature_male 1 ssa03 60921464 60921759 LORe
ssa3_61018885_61019112.maf muscle_mature_female 1 ssa03 61018885 61019112 LORe
ssa3_61027879_61028224.maf muscle_immature_female 1 ssa03 61027879 61028224 LORe
ssa3_61027879_61028224.maf muscle_immature_male 1 ssa03 61027879 61028224 LORe
ssa3_61027879_61028224.maf muscle_mature_female 1 ssa03 61027879 61028224 LORe
ssa3_61027879_61028224.maf muscle_mature_male 1 ssa03 61027879 61028224 LORe
ssa3_61062043_61062572.maf liver_immature_female 1 ssa03 61062043 61062572 LORe
ssa3_61062043_61062572.maf liver_immature_male 1 ssa03 61062043 61062572 LORe
ssa3_61062043_61062572.maf liver_mature_female 1 ssa03 61062043 61062572 LORe
ssa3_61062043_61062572.maf liver_mature_male 1 ssa03 61062043 61062572 LORe
ssa3_61062043_61062572.maf ovary_mature_female 1 ssa03 61062043 61062572 LORe
ssa3_61068843_61069115.maf liver_mature_male 1 ssa03 61068843 61069115 LORe
ssa3_6114081_6115129.maf earlysomitogenesis 1 ssa03 6114081 6115129 AORe
ssa3_6114081_6115129.maf latesomitogenesis 1 ssa03 6114081 6115129 AORe
ssa3_6114081_6115129.maf midgastrulation 1 ssa03 6114081 6115129 AORe
ssa3_6114081_6115129.maf midsomitogenesis 1 ssa03 6114081 6115129 AORe
ssa3_61150560_61151184.maf liver_immature_female 1 ssa03 61150560 61151184 LORe
ssa3_61150560_61151184.maf liver_immature_male 1 ssa03 61150560 61151184 LORe
ssa3_61150560_61151184.maf liver_mature_female 1 ssa03 61150560 61151184 LORe
ssa3_61150560_61151184.maf liver_mature_male 1 ssa03 61150560 61151184 LORe
ssa3_61150560_61151184.maf ovary_immature_female 1 ssa03 61150560 61151184 LORe
ssa3_61150560_61151184.maf testis_immature_male 1 ssa03 61150560 61151184 LORe
ssa3_61150560_61151184.maf testis_mature_male 1 ssa03 61150560 61151184 LORe
ssa3_61151944_61152455.maf liver_immature_female 1 ssa03 61151944 61152455 LORe
ssa3_61151944_61152455.maf liver_immature_male 1 ssa03 61151944 61152455 LORe
ssa3_61151944_61152455.maf liver_mature_female 1 ssa03 61151944 61152455 LORe
ssa3_61157257_61157482.maf muscle_immature_female 1 ssa03 61157257 61157482 LORe
ssa3_61157865_61158653.maf brain_mature_female 1 ssa03 61157865 61158653 LORe
ssa3_61157865_61158653.maf liver_immature_female 1 ssa03 61157865 61158653 LORe
ssa3_61157865_61158653.maf liver_immature_male 1 ssa03 61157865 61158653 LORe
ssa3_61157865_61158653.maf liver_mature_male 1 ssa03 61157865 61158653 LORe
ssa3_61157865_61158653.maf muscle_immature_female 1 ssa03 61157865 61158653 LORe
ssa3_61157865_61158653.maf muscle_mature_female 1 ssa03 61157865 61158653 LORe
ssa3_61185655_61186167.maf liver_mature_male 1 ssa03 61185655 61186167 LORe
ssa3_61201699_61202015.maf latesomitogenesis 1 ssa03 61201699 61202015 LORe
ssa3_61247690_61248106.maf brain_mature_male 1 ssa03 61247690 61248106 LORe
ssa3_61252986_61253601.maf brain_immature_male 1 ssa03 61252986 61253601 LORe
ssa3_61252986_61253601.maf brain_mature_male 1 ssa03 61252986 61253601 LORe
ssa3_61273307_61273893.maf brain_immature_male 1 ssa03 61273307 61273893 LORe
ssa3_61288295_61288555.maf brain_immature_female 1 ssa03 61288295 61288555 LORe
ssa3_61288295_61288555.maf brain_immature_male 1 ssa03 61288295 61288555 LORe
ssa3_61335746_61337297.maf earlysomitogenesis 1 ssa03 61335746 61337297 LORe
ssa3_61335746_61337297.maf lateblastulation 1 ssa03 61335746 61337297 LORe
ssa3_61335746_61337297.maf midgastrulation 1 ssa03 61335746 61337297 LORe
ssa3_61335746_61337297.maf midsomitogenesis 1 ssa03 61335746 61337297 LORe
ssa3_6140272_6140921.maf latesomitogenesis 1 ssa03 6140272 6140921 AORe
ssa3_61460443_61461215.maf brain_mature_male 1 ssa03 61460443 61461215 LORe
ssa3_61460443_61461215.maf muscle_immature_female 1 ssa03 61460443 61461215 LORe
ssa3_61460443_61461215.maf muscle_immature_male 1 ssa03 61460443 61461215 LORe
ssa3_61460443_61461215.maf muscle_mature_female 1 ssa03 61460443 61461215 LORe
ssa3_61460443_61461215.maf muscle_mature_male 1 ssa03 61460443 61461215 LORe
ssa3_6153861_6154190.maf earlysomitogenesis 1 ssa03 6153861 6154190 AORe
ssa3_6153861_6154190.maf latesomitogenesis 1 ssa03 6153861 6154190 AORe
ssa3_61690961_61691477.maf brain_immature_male 1 ssa03 61690961 61691477 LORe
ssa3_61700515_61701110.maf lateblastulation 1 ssa03 61700515 61701110 LORe
ssa3_61716277_61716488.maf brain_immature_male 1 ssa03 61716277 61716488 LORe
ssa3_61744649_61744887.maf brain_mature_male 1 ssa03 61744649 61744887 LORe
ssa3_61788674_61789093.maf brain_immature_female 1 ssa03 61788674 61789093 LORe
ssa3_61788674_61789093.maf brain_immature_male 1 ssa03 61788674 61789093 LORe
ssa3_61788674_61789093.maf brain_mature_female 1 ssa03 61788674 61789093 LORe
ssa3_61788674_61789093.maf brain_mature_male 1 ssa03 61788674 61789093 LORe
ssa3_61864395_61864674.maf testis_mature_male 1 ssa03 61864395 61864674 LORe
ssa3_61877437_61877751.maf liver_immature_male 1 ssa03 61877437 61877751 LORe
ssa3_61885838_61886357.maf muscle_mature_female 1 ssa03 61885838 61886357 LORe
ssa3_61885838_61886357.maf muscle_mature_male 1 ssa03 61885838 61886357 LORe
ssa3_61934577_61934875.maf muscle_immature_female 1 ssa03 61934577 61934875 LORe
ssa3_61946918_61947147.maf latesomitogenesis 1 ssa03 61946918 61947147 LORe
ssa3_61990768_61991506.maf latesomitogenesis 1 ssa03 61990768 61991506 LORe
ssa3_62039449_62040145.maf brain_immature_female 1 ssa03 62039449 62040145 LORe
ssa3_62039449_62040145.maf brain_immature_male 1 ssa03 62039449 62040145 LORe
ssa3_62039449_62040145.maf brain_mature_female 1 ssa03 62039449 62040145 LORe
ssa3_62039449_62040145.maf brain_mature_male 1 ssa03 62039449 62040145 LORe
ssa3_62056225_62056697.maf brain_mature_male 1 ssa03 62056225 62056697 LORe
ssa3_62104910_62105441.maf brain_immature_male 1 ssa03 62104910 62105441 LORe
ssa3_62104910_62105441.maf muscle_mature_female 1 ssa03 62104910 62105441 LORe
ssa3_62104910_62105441.maf muscle_mature_male 1 ssa03 62104910 62105441 LORe
ssa3_62308560_62309612.maf midgastrulation 1 ssa03 62308560 62309612 LORe
ssa3_62453664_62453859.maf testis_immature_male 1 ssa03 62453664 62453859 LORe
ssa3_62488688_62489261.maf ovary_mature_female 1 ssa03 62488688 62489261 LORe
ssa3_62727409_62728034.maf ovary_immature_female 1 ssa03 62727409 62728034 LORe
ssa3_63202061_63202606.maf brain_mature_male 1 ssa03 63202061 63202606 LORe
ssa3_63222175_63222480.maf brain_mature_male 1 ssa03 63222175 63222480 LORe
ssa3_63280494_63281050.maf muscle_mature_female 1 ssa03 63280494 63281050 LORe
ssa3_63280494_63281050.maf muscle_mature_male 1 ssa03 63280494 63281050 LORe
ssa3_63457899_63458663.maf liver_immature_female 1 ssa03 63457899 63458663 LORe
ssa3_63457899_63458663.maf liver_immature_male 1 ssa03 63457899 63458663 LORe
ssa3_63457899_63458663.maf liver_mature_female 1 ssa03 63457899 63458663 LORe
ssa3_63457899_63458663.maf liver_mature_male 1 ssa03 63457899 63458663 LORe
ssa3_63466451_63466847.maf liver_mature_female 1 ssa03 63466451 63466847 LORe
ssa3_63466451_63466847.maf liver_mature_male 1 ssa03 63466451 63466847 LORe
ssa3_63547040_63547489.maf midgastrulation 1 ssa03 63547040 63547489 LORe
ssa3_63666972_63667321.maf brain_immature_male 1 ssa03 63666972 63667321 LORe
ssa3_63676945_63677286.maf brain_mature_male 1 ssa03 63676945 63677286 LORe
ssa3_63836757_63837474.maf brain_immature_male 1 ssa03 63836757 63837474 LORe
ssa3_63891672_63892095.maf brain_mature_male 1 ssa03 63891672 63892095 LORe
ssa3_64290414_64291596.maf brain_immature_male 1 ssa03 64290414 64291596 LORe
ssa3_64290414_64291596.maf brain_mature_female 1 ssa03 64290414 64291596 LORe
ssa3_64290414_64291596.maf brain_mature_male 1 ssa03 64290414 64291596 LORe
ssa3_64492151_64492516.maf midsomitogenesis 1 ssa03 64492151 64492516 LORe
ssa3_64494852_64495493.maf brain_immature_female 1 ssa03 64494852 64495493 LORe
ssa3_64494852_64495493.maf brain_mature_male 1 ssa03 64494852 64495493 LORe
ssa3_64643794_64644375.maf liver_immature_male 1 ssa03 64643794 64644375 LORe
ssa3_64643794_64644375.maf liver_mature_female 1 ssa03 64643794 64644375 LORe
ssa3_64705278_64705597.maf liver_immature_male 1 ssa03 64705278 64705597 LORe
ssa3_64887784_64888163.maf muscle_mature_female 1 ssa03 64887784 64888163 LORe
ssa3_64891835_64892296.maf muscle_immature_female 1 ssa03 64891835 64892296 LORe
ssa3_64983697_64984257.maf ovary_immature_female 1 ssa03 64983697 64984257 LORe
ssa3_64983697_64984257.maf ovary_mature_female 1 ssa03 64983697 64984257 LORe
ssa3_65041979_65042348.maf latesomitogenesis 1 ssa03 65041979 65042348 LORe
ssa3_65230113_65230548.maf ovary_mature_female 1 ssa03 65230113 65230548 LORe
ssa3_65299069_65299575.maf brain_immature_male 1 ssa03 65299069 65299575 LORe
ssa3_65299069_65299575.maf brain_mature_male 1 ssa03 65299069 65299575 LORe
ssa3_65458186_65458441.maf muscle_immature_female 1 ssa03 65458186 65458441 LORe
ssa3_65458186_65458441.maf muscle_immature_male 1 ssa03 65458186 65458441 LORe
ssa3_65458186_65458441.maf muscle_mature_female 1 ssa03 65458186 65458441 LORe
ssa3_65458186_65458441.maf muscle_mature_male 1 ssa03 65458186 65458441 LORe
ssa3_65473199_65473867.maf brain_mature_female 1 ssa03 65473199 65473867 LORe
ssa3_65473199_65473867.maf brain_mature_male 1 ssa03 65473199 65473867 LORe
ssa3_65473199_65473867.maf muscle_immature_female 1 ssa03 65473199 65473867 LORe
ssa3_65473199_65473867.maf muscle_immature_male 1 ssa03 65473199 65473867 LORe
ssa3_65473199_65473867.maf muscle_mature_female 1 ssa03 65473199 65473867 LORe
ssa3_65473199_65473867.maf ovary_mature_female 1 ssa03 65473199 65473867 LORe
ssa3_65473199_65473867.maf testis_immature_male 1 ssa03 65473199 65473867 LORe
ssa3_65729729_65729975.maf brain_mature_male 1 ssa03 65729729 65729975 LORe
ssa3_65731690_65731910.maf muscle_mature_female 1 ssa03 65731690 65731910 LORe
ssa3_65742685_65743350.maf brain_immature_male 1 ssa03 65742685 65743350 LORe
ssa3_65743551_65743825.maf brain_immature_male 1 ssa03 65743551 65743825 LORe
ssa3_65743551_65743825.maf brain_mature_male 1 ssa03 65743551 65743825 LORe
ssa3_65756973_65757268.maf muscle_immature_female 1 ssa03 65756973 65757268 LORe
ssa3_65756973_65757268.maf muscle_immature_male 1 ssa03 65756973 65757268 LORe
ssa3_65756973_65757268.maf muscle_mature_female 1 ssa03 65756973 65757268 LORe
ssa3_65756973_65757268.maf muscle_mature_male 1 ssa03 65756973 65757268 LORe
ssa3_66265223_66266253.maf earlysomitogenesis 1 ssa03 66265223 66266253 LORe
ssa3_66359398_66359935.maf liver_immature_male 1 ssa03 66359398 66359935 LORe
ssa3_66359398_66359935.maf liver_mature_male 1 ssa03 66359398 66359935 LORe
ssa3_66777584_66778315.maf ovary_immature_female 1 ssa03 66777584 66778315 LORe
ssa3_66777584_66778315.maf ovary_mature_female 1 ssa03 66777584 66778315 LORe
ssa3_66777584_66778315.maf testis_immature_male 1 ssa03 66777584 66778315 LORe
ssa3_66805561_66805817.maf muscle_immature_female 1 ssa03 66805561 66805817 LORe
ssa3_66805561_66805817.maf muscle_immature_male 1 ssa03 66805561 66805817 LORe
ssa3_66805561_66805817.maf muscle_mature_female 1 ssa03 66805561 66805817 LORe
ssa3_66861589_66861958.maf brain_mature_female 1 ssa03 66861589 66861958 LORe
ssa3_67030111_67030602.maf brain_mature_female 1 ssa03 67030111 67030602 LORe
ssa3_67220183_67220395.maf liver_mature_male 1 ssa03 67220183 67220395 LORe
ssa3_67236180_67236750.maf brain_mature_male 1 ssa03 67236180 67236750 LORe
ssa3_67311080_67311526.maf brain_immature_female 1 ssa03 67311080 67311526 LORe
ssa3_67311080_67311526.maf brain_immature_male 1 ssa03 67311080 67311526 LORe
ssa3_67316349_67316532.maf brain_immature_male 1 ssa03 67316349 67316532 LORe
ssa3_67325277_67325898.maf brain_immature_female 1 ssa03 67325277 67325898 LORe
ssa3_67325277_67325898.maf brain_immature_male 1 ssa03 67325277 67325898 LORe
ssa3_67325277_67325898.maf brain_mature_male 1 ssa03 67325277 67325898 LORe
ssa3_67353274_67353835.maf brain_immature_female 1 ssa03 67353274 67353835 LORe
ssa3_67353274_67353835.maf brain_immature_male 1 ssa03 67353274 67353835 LORe
ssa3_67353274_67353835.maf brain_mature_male 1 ssa03 67353274 67353835 LORe
ssa3_67353274_67353835.maf muscle_immature_female 1 ssa03 67353274 67353835 LORe
ssa3_67353274_67353835.maf muscle_immature_male 1 ssa03 67353274 67353835 LORe
ssa3_67353274_67353835.maf muscle_mature_male 1 ssa03 67353274 67353835 LORe
ssa3_67353962_67354502.maf muscle_immature_female 1 ssa03 67353962 67354502 LORe
ssa3_67353962_67354502.maf muscle_immature_male 1 ssa03 67353962 67354502 LORe
