Origin stage n chromosome start end redip
ssa2_1785125_1785609.maf muscle_mature_female 1 ssa02 1785125 1785609 LORe
ssa2_18610012_18611012.maf lateblastulation 1 ssa02 18610012 18611012 LORe
ssa2_19008726_19009251.maf brain_mature_male 1 ssa02 19008726 19009251 LORe
ssa2_19611194_19612014.maf brain_immature_male 1 ssa02 19611194 19612014 LORe
ssa2_19611194_19612014.maf brain_mature_female 1 ssa02 19611194 19612014 LORe
ssa2_19611194_19612014.maf brain_mature_male 1 ssa02 19611194 19612014 LORe
ssa2_19834464_19834766.maf latesomitogenesis 1 ssa02 19834464 19834766 LORe
ssa2_19834464_19834766.maf liver_mature_male 1 ssa02 19834464 19834766 LORe
ssa2_19834464_19834766.maf midsomitogenesis 1 ssa02 19834464 19834766 LORe
ssa2_20451501_20452143.maf testis_immature_male 1 ssa02 20451501 20452143 LORe
ssa2_20570852_20572307.maf brain_immature_male 1 ssa02 20570852 20572307 LORe
ssa2_20570852_20572307.maf ovary_mature_female 1 ssa02 20570852 20572307 LORe
ssa2_20570852_20572307.maf testis_immature_male 1 ssa02 20570852 20572307 LORe
ssa2_20634472_20634789.maf ovary_mature_female 1 ssa02 20634472 20634789 LORe
ssa2_22096290_22096805.maf lateblastulation 1 ssa02 22096290 22096805 LORe
ssa2_22149113_22149259.maf muscle_immature_female 1 ssa02 22149113 22149259 LORe
ssa2_22291064_22291396.maf liver_mature_male 1 ssa02 22291064 22291396 LORe
ssa2_22298778_22299469.maf liver_mature_male 1 ssa02 22298778 22299469 LORe
ssa2_22426261_22426522.maf ovary_mature_female 1 ssa02 22426261 22426522 LORe
ssa2_23287689_23289069.maf brain_mature_female 1 ssa02 23287689 23289069 LORe
ssa2_23306856_23307606.maf ovary_mature_female 1 ssa02 23306856 23307606 LORe
ssa2_23997512_23998182.maf muscle_mature_female 1 ssa02 23997512 23998182 LORe
ssa2_24437863_24438078.maf brain_mature_male 1 ssa02 24437863 24438078 LORe
ssa2_25822236_25822946.maf testis_mature_male 1 ssa02 25822236 25822946 LORe
ssa2_25961073_25961271.maf muscle_immature_female 1 ssa02 25961073 25961271 LORe
ssa2_25961073_25961271.maf muscle_immature_male 1 ssa02 25961073 25961271 LORe
ssa2_26129369_26130012.maf liver_mature_male 1 ssa02 26129369 26130012 LORe
ssa2_26200733_26200907.maf liver_immature_male 1 ssa02 26200733 26200907 LORe
ssa2_26204840_26205379.maf liver_immature_male 1 ssa02 26204840 26205379 LORe
ssa2_26204840_26205379.maf liver_mature_female 1 ssa02 26204840 26205379 LORe
ssa2_26204840_26205379.maf liver_mature_male 1 ssa02 26204840 26205379 LORe
ssa2_26398944_26399168.maf ovary_mature_female 1 ssa02 26398944 26399168 LORe
ssa2_27076433_27076857.maf ovary_immature_female 1 ssa02 27076433 27076857 LORe
ssa2_27076433_27076857.maf testis_immature_male 1 ssa02 27076433 27076857 LORe
ssa2_27788576_27789299.maf testis_mature_male 1 ssa02 27788576 27789299 LORe
ssa2_28639884_28640456.maf ovary_immature_female 1 ssa02 28639884 28640456 LORe
ssa2_29911529_29912309.maf brain_immature_male 1 ssa02 29911529 29912309 LORe
ssa2_29911529_29912309.maf brain_mature_male 1 ssa02 29911529 29912309 LORe
ssa2_29911529_29912309.maf testis_mature_male 1 ssa02 29911529 29912309 LORe
ssa2_30330440_30330691.maf liver_immature_female 1 ssa02 30330440 30330691 LORe
ssa2_30730938_30731221.maf liver_mature_male 1 ssa02 30730938 30731221 LORe
ssa2_31703724_31704415.maf midsomitogenesis 1 ssa02 31703724 31704415 LORe
ssa2_32309849_32310505.maf testis_mature_male 1 ssa02 32309849 32310505 LORe
ssa2_33175104_33175281.maf liver_mature_male 1 ssa02 33175104 33175281 LORe
ssa2_34479698_34480474.maf latesomitogenesis 1 ssa02 34479698 34480474 LORe
ssa2_35487517_35487792.maf liver_mature_male 1 ssa02 35487517 35487792 LORe
ssa2_35747947_35748449.maf liver_immature_male 1 ssa02 35747947 35748449 LORe
ssa2_35752516_35753011.maf liver_mature_male 1 ssa02 35752516 35753011 LORe
ssa2_35754227_35754451.maf liver_mature_male 1 ssa02 35754227 35754451 LORe
ssa2_39545004_39546024.maf liver_immature_female 1 ssa02 39545004 39546024 LORe
ssa2_39545004_39546024.maf liver_immature_male 1 ssa02 39545004 39546024 LORe
ssa2_39915319_39916187.maf earlysomitogenesis 1 ssa02 39915319 39916187 LORe
ssa2_39915319_39916187.maf midsomitogenesis 1 ssa02 39915319 39916187 LORe
ssa2_42200997_42201161.maf liver_mature_male 1 ssa02 42200997 42201161 LORe
ssa2_42201525_42202105.maf liver_immature_female 1 ssa02 42201525 42202105 LORe
ssa2_42201525_42202105.maf liver_immature_male 1 ssa02 42201525 42202105 LORe
ssa2_42201525_42202105.maf liver_mature_male 1 ssa02 42201525 42202105 LORe
ssa2_45120096_45120829.maf lateblastulation 1 ssa02 45120096 45120829 LORe
ssa2_45120096_45120829.maf muscle_immature_female 1 ssa02 45120096 45120829 LORe
ssa2_45129113_45129890.maf liver_mature_male 1 ssa02 45129113 45129890 LORe
ssa2_45638855_45639123.maf liver_mature_male 1 ssa02 45638855 45639123 LORe
ssa2_45694082_45694655.maf ovary_mature_female 1 ssa02 45694082 45694655 LORe
ssa2_46690607_46691121.maf earlysomitogenesis 1 ssa02 46690607 46691121 LORe
ssa2_47031940_47032531.maf ovary_mature_female 1 ssa02 47031940 47032531 LORe
ssa2_47179377_47179712.maf lateblastulation 1 ssa02 47179377 47179712 LORe
ssa2_47184933_47186010.maf midsomitogenesis 1 ssa02 47184933 47186010 LORe
ssa2_47575368_47576105.maf testis_immature_male 1 ssa02 47575368 47576105 LORe
ssa2_47575368_47576105.maf testis_mature_male 1 ssa02 47575368 47576105 LORe
ssa2_47609410_47609985.maf midgastrulation 1 ssa02 47609410 47609985 LORe
ssa2_47747299_47747825.maf brain_mature_female 1 ssa02 47747299 47747825 LORe
ssa2_47747299_47747825.maf ovary_mature_female 1 ssa02 47747299 47747825 LORe
ssa2_47747299_47747825.maf testis_immature_male 1 ssa02 47747299 47747825 LORe
ssa2_48052958_48053614.maf brain_immature_male 1 ssa02 48052958 48053614 LORe
ssa2_48136228_48136837.maf brain_immature_female 1 ssa02 48136228 48136837 LORe
ssa2_48136228_48136837.maf brain_immature_male 1 ssa02 48136228 48136837 LORe
ssa2_48136228_48136837.maf brain_mature_female 1 ssa02 48136228 48136837 LORe
ssa2_48136228_48136837.maf brain_mature_male 1 ssa02 48136228 48136837 LORe
ssa2_48175545_48176556.maf midsomitogenesis 1 ssa02 48175545 48176556 LORe
ssa2_48270840_48271264.maf muscle_mature_female 1 ssa02 48270840 48271264 LORe
ssa2_49738240_49739748.maf earlysomitogenesis 1 ssa02 49738240 49739748 LORe
ssa2_49738240_49739748.maf midgastrulation 1 ssa02 49738240 49739748 LORe
ssa2_51101289_51101836.maf lateblastulation 1 ssa02 51101289 51101836 LORe
ssa2_51286118_51287027.maf lateblastulation 1 ssa02 51286118 51287027 LORe
ssa2_51626836_51627357.maf muscle_immature_male 1 ssa02 51626836 51627357 LORe
ssa2_51691690_51692657.maf brain_mature_female 1 ssa02 51691690 51692657 LORe
ssa2_51691690_51692657.maf liver_mature_male 1 ssa02 51691690 51692657 LORe
ssa2_51691690_51692657.maf ovary_mature_female 1 ssa02 51691690 51692657 LORe
ssa2_52034009_52034120.maf liver_mature_male 1 ssa02 52034009 52034120 LORe
ssa2_52048059_52048367.maf muscle_immature_female 1 ssa02 52048059 52048367 LORe
ssa2_52314372_52314755.maf muscle_mature_female 1 ssa02 52314372 52314755 LORe
ssa2_52314372_52314755.maf muscle_mature_male 1 ssa02 52314372 52314755 LORe
ssa2_55591010_55591453.maf ovary_mature_female 1 ssa02 55591010 55591453 LORe
ssa2_56050930_56051380.maf liver_mature_male 1 ssa02 56050930 56051380 LORe
ssa2_56502061_56503418.maf ovary_immature_female 1 ssa02 56502061 56503418 LORe
ssa2_56502061_56503418.maf ovary_mature_female 1 ssa02 56502061 56503418 LORe
ssa2_57226452_57228101.maf liver_immature_male 1 ssa02 57226452 57228101 LORe
ssa2_57379444_57379978.maf liver_mature_male 1 ssa02 57379444 57379978 LORe
ssa2_59611979_59612961.maf testis_mature_male 1 ssa02 59611979 59612961 LORe
ssa2_60066280_60066878.maf lateblastulation 1 ssa02 60066280 60066878 LORe
ssa2_60228666_60229612.maf testis_mature_male 1 ssa02 60228666 60229612 LORe
ssa2_60371524_60372227.maf lateblastulation 1 ssa02 60371524 60372227 LORe
ssa2_60609070_60609454.maf lateblastulation 1 ssa02 60609070 60609454 LORe
ssa2_61578502_61578843.maf testis_immature_male 1 ssa02 61578502 61578843 LORe
ssa2_61578502_61578843.maf testis_mature_male 1 ssa02 61578502 61578843 LORe
ssa2_63340642_63340850.maf liver_mature_male 1 ssa02 63340642 63340850 LORe
ssa2_66153846_66154456.maf liver_immature_male 1 ssa02 66153846 66154456 LORe
ssa2_66153846_66154456.maf liver_mature_male 1 ssa02 66153846 66154456 LORe
ssa2_67071005_67071510.maf brain_immature_male 1 ssa02 67071005 67071510 LORe
ssa2_69688402_69689101.maf latesomitogenesis 1 ssa02 69688402 69689101 LORe
ssa2_70543399_70543571.maf ovary_immature_female 1 ssa02 70543399 70543571 LORe
ssa2_70974775_70975077.maf latesomitogenesis 1 ssa02 70974775 70975077 LORe
ssa2_70975139_70975966.maf latesomitogenesis 1 ssa02 70975139 70975966 LORe
ssa2_70975139_70975966.maf muscle_immature_male 1 ssa02 70975139 70975966 LORe
ssa2_70975139_70975966.maf muscle_mature_female 1 ssa02 70975139 70975966 LORe
ssa2_70975139_70975966.maf muscle_mature_male 1 ssa02 70975139 70975966 LORe
ssa2_71637925_71638613.maf brain_immature_male 1 ssa02 71637925 71638613 LORe
ssa2_73073054_73074081.maf muscle_mature_female 1 ssa02 73073054 73074081 LORe
ssa2_73542470_73543055.maf liver_immature_female 1 ssa02 73542470 73543055 LORe
ssa2_74562538_74563334.maf brain_immature_male 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf brain_mature_female 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf brain_mature_male 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf liver_immature_female 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf liver_immature_male 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf liver_mature_female 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf liver_mature_male 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf ovary_immature_female 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf ovary_mature_female 1 ssa02 74562538 74563334 LORe
ssa2_74562538_74563334.maf testis_immature_male 1 ssa02 74562538 74563334 LORe
ssa2_74573590_74574039.maf ovary_mature_female 1 ssa02 74573590 74574039 LORe
ssa2_74574377_74574807.maf ovary_mature_female 1 ssa02 74574377 74574807 LORe
ssa2_76250356_76250925.maf muscle_mature_female 1 ssa02 76250356 76250925 LORe
ssa2_76769314_76770564.maf muscle_immature_female 1 ssa02 76769314 76770564 LORe
ssa2_76769314_76770564.maf muscle_immature_male 1 ssa02 76769314 76770564 LORe
ssa2_76769314_76770564.maf muscle_mature_male 1 ssa02 76769314 76770564 LORe
ssa2_76809835_76810732.maf muscle_immature_female 1 ssa02 76809835 76810732 LORe
ssa2_76809835_76810732.maf muscle_immature_male 1 ssa02 76809835 76810732 LORe
ssa2_76809835_76810732.maf muscle_mature_male 1 ssa02 76809835 76810732 LORe
ssa2_77102449_77102932.maf brain_immature_male 1 ssa02 77102449 77102932 LORe
ssa2_77843506_77843843.maf brain_immature_male 1 ssa02 77843506 77843843 LORe
ssa2_78466542_78467290.maf brain_mature_female 1 ssa02 78466542 78467290 LORe
ssa2_78466542_78467290.maf brain_mature_male 1 ssa02 78466542 78467290 LORe
ssa2_78961509_78961960.maf brain_mature_male 1 ssa02 78961509 78961960 LORe
ssa2_79857729_79858933.maf liver_mature_female 1 ssa02 79857729 79858933 LORe
ssa2_79879417_79880070.maf liver_immature_male 1 ssa02 79879417 79880070 LORe
ssa2_79889577_79890529.maf liver_mature_male 1 ssa02 79889577 79890529 LORe
ssa2_79890819_79892271.maf liver_immature_female 1 ssa02 79890819 79892271 LORe
ssa2_83635948_83636390.maf liver_mature_male 1 ssa02 83635948 83636390 LORe
ssa2_84511622_84512661.maf testis_immature_male 1 ssa02 84511622 84512661 LORe
ssa2_85189813_85190343.maf liver_mature_male 1 ssa02 85189813 85190343 LORe
ssa2_85829905_85830461.maf lateblastulation 1 ssa02 85829905 85830461 LORe
ssa2_8657726_8658537.maf liver_mature_male 1 ssa02 8657726 8658537 LORe
ssa2_8657726_8658537.maf ovary_mature_female 1 ssa02 8657726 8658537 LORe
ssa2_8657726_8658537.maf testis_immature_male 1 ssa02 8657726 8658537 LORe
ssa2_8657726_8658537.maf testis_mature_male 1 ssa02 8657726 8658537 LORe
ssa2_94757338_94757813.maf ovary_immature_female 1 ssa02 94757338 94757813 LORe
ssa3_101315172_101316141.maf brain_immature_male 1 ssa03 101315172 101316141 LORe
ssa3_101315172_101316141.maf brain_mature_female 1 ssa03 101315172 101316141 LORe
ssa3_101315172_101316141.maf brain_mature_male 1 ssa03 101315172 101316141 LORe
ssa3_101315172_101316141.maf earlysomitogenesis 1 ssa03 101315172 101316141 LORe
ssa3_101315172_101316141.maf latesomitogenesis 1 ssa03 101315172 101316141 LORe
ssa3_101315172_101316141.maf midsomitogenesis 1 ssa03 101315172 101316141 LORe
ssa3_101315172_101316141.maf muscle_immature_male 1 ssa03 101315172 101316141 LORe
ssa3_101315172_101316141.maf muscle_mature_female 1 ssa03 101315172 101316141 LORe
ssa3_101315172_101316141.maf ovary_mature_female 1 ssa03 101315172 101316141 LORe
ssa3_101319220_101320155.maf brain_immature_male 1 ssa03 101319220 101320155 LORe
ssa3_101319220_101320155.maf brain_mature_male 1 ssa03 101319220 101320155 LORe
ssa3_101319220_101320155.maf latesomitogenesis 1 ssa03 101319220 101320155 LORe
ssa3_101319220_101320155.maf midgastrulation 1 ssa03 101319220 101320155 LORe
ssa3_101319220_101320155.maf midsomitogenesis 1 ssa03 101319220 101320155 LORe
ssa3_101323740_101324327.maf brain_immature_female 1 ssa03 101323740 101324327 LORe
ssa3_101323740_101324327.maf brain_immature_male 1 ssa03 101323740 101324327 LORe
ssa3_101323740_101324327.maf brain_mature_female 1 ssa03 101323740 101324327 LORe
ssa3_101323740_101324327.maf brain_mature_male 1 ssa03 101323740 101324327 LORe
ssa3_101323740_101324327.maf ovary_mature_female 1 ssa03 101323740 101324327 LORe
ssa3_101325211_101325969.maf ovary_immature_female 1 ssa03 101325211 101325969 LORe
ssa3_101372012_101372870.maf brain_mature_female 1 ssa03 101372012 101372870 LORe
ssa3_101372012_101372870.maf brain_mature_male 1 ssa03 101372012 101372870 LORe
ssa3_10221592_10221871.maf ovary_mature_female 1 ssa03 10221592 10221871 AORe
ssa3_10222821_10223170.maf ovary_immature_female 1 ssa03 10222821 10223170 AORe
ssa3_10224427_10224999.maf ovary_immature_female 1 ssa03 10224427 10224999 AORe
ssa3_10224427_10224999.maf ovary_mature_female 1 ssa03 10224427 10224999 AORe
ssa3_10240551_10241100.maf ovary_immature_female 1 ssa03 10240551 10241100 AORe
ssa3_10240551_10241100.maf ovary_mature_female 1 ssa03 10240551 10241100 AORe
ssa3_10269999_10270611.maf ovary_mature_female 1 ssa03 10269999 10270611 AORe
ssa3_10422413_10422967.maf liver_immature_male 1 ssa03 10422413 10422967 AORe
ssa3_10422413_10422967.maf liver_mature_male 1 ssa03 10422413 10422967 AORe
ssa3_10597951_10598327.maf testis_immature_male 1 ssa03 10597951 10598327 AORe
ssa3_10755901_10756183.maf liver_immature_male 1 ssa03 10755901 10756183 AORe
ssa3_11444530_11444875.maf brain_immature_male 1 ssa03 11444530 11444875 AORe
ssa3_11444530_11444875.maf brain_mature_male 1 ssa03 11444530 11444875 AORe
ssa3_11451211_11451643.maf brain_immature_male 1 ssa03 11451211 11451643 AORe
ssa3_11451211_11451643.maf brain_mature_female 1 ssa03 11451211 11451643 AORe
ssa3_11451211_11451643.maf brain_mature_male 1 ssa03 11451211 11451643 AORe
ssa3_11453623_11453981.maf brain_immature_male 1 ssa03 11453623 11453981 AORe
ssa3_12129216_12129625.maf testis_immature_male 1 ssa03 12129216 12129625 AORe
ssa3_12131310_12131766.maf liver_immature_male 1 ssa03 12131310 12131766 AORe
ssa3_12168325_12169118.maf testis_mature_male 1 ssa03 12168325 12169118 AORe
ssa3_12242198_12242853.maf liver_mature_male 1 ssa03 12242198 12242853 AORe
ssa3_12243485_12244574.maf liver_mature_male 1 ssa03 12243485 12244574 AORe
ssa3_12250843_12251783.maf liver_immature_female 1 ssa03 12250843 12251783 AORe
ssa3_12250843_12251783.maf liver_immature_male 1 ssa03 12250843 12251783 AORe
ssa3_12250843_12251783.maf liver_mature_male 1 ssa03 12250843 12251783 AORe
ssa3_12340044_12340448.maf liver_immature_female 1 ssa03 12340044 12340448 AORe
ssa3_12340044_12340448.maf liver_mature_female 1 ssa03 12340044 12340448 AORe
ssa3_12341188_12341814.maf liver_immature_female 1 ssa03 12341188 12341814 AORe
ssa3_12837778_12838691.maf midsomitogenesis 1 ssa03 12837778 12838691 AORe
ssa3_13064177_13064670.maf liver_immature_male 1 ssa03 13064177 13064670 AORe
ssa3_13064177_13064670.maf liver_mature_male 1 ssa03 13064177 13064670 AORe
ssa3_13156558_13157129.maf muscle_immature_female 1 ssa03 13156558 13157129 AORe
ssa3_13156558_13157129.maf muscle_immature_male 1 ssa03 13156558 13157129 AORe
ssa3_13156558_13157129.maf muscle_mature_female 1 ssa03 13156558 13157129 AORe
ssa3_13156558_13157129.maf muscle_mature_male 1 ssa03 13156558 13157129 AORe
ssa3_13164985_13165208.maf muscle_mature_male 1 ssa03 13164985 13165208 AORe
ssa3_13514621_13515651.maf muscle_mature_male 1 ssa03 13514621 13515651 AORe
ssa3_14453765_14454448.maf brain_immature_male 1 ssa03 14453765 14454448 AORe
ssa3_14453765_14454448.maf brain_mature_female 1 ssa03 14453765 14454448 AORe
ssa3_14453765_14454448.maf brain_mature_male 1 ssa03 14453765 14454448 AORe
ssa3_14662689_14663218.maf liver_immature_female 1 ssa03 14662689 14663218 AORe
ssa3_14662689_14663218.maf liver_immature_male 1 ssa03 14662689 14663218 AORe
ssa3_14662689_14663218.maf liver_mature_female 1 ssa03 14662689 14663218 AORe
ssa3_14662689_14663218.maf liver_mature_male 1 ssa03 14662689 14663218 AORe
ssa3_14913686_14914846.maf lateblastulation 1 ssa03 14913686 14914846 AORe
ssa3_14917726_14918575.maf lateblastulation 1 ssa03 14917726 14918575 AORe
ssa3_14917726_14918575.maf midgastrulation 1 ssa03 14917726 14918575 AORe
ssa3_15041454_15041843.maf brain_immature_female 1 ssa03 15041454 15041843 AORe
ssa3_15041454_15041843.maf brain_immature_male 1 ssa03 15041454 15041843 AORe
ssa3_15041454_15041843.maf brain_mature_male 1 ssa03 15041454 15041843 AORe
ssa3_15960986_15961546.maf lateblastulation 1 ssa03 15960986 15961546 AORe
ssa3_16345703_16346615.maf brain_mature_female 1 ssa03 16345703 16346615 AORe
ssa3_16345703_16346615.maf brain_mature_male 1 ssa03 16345703 16346615 AORe
ssa3_16647777_16648212.maf ovary_immature_female 1 ssa03 16647777 16648212 AORe
ssa3_16647777_16648212.maf ovary_mature_female 1 ssa03 16647777 16648212 AORe
ssa3_16653339_16653634.maf testis_mature_male 1 ssa03 16653339 16653634 AORe
ssa3_16715413_16715897.maf muscle_immature_female 1 ssa03 16715413 16715897 AORe
ssa3_16715413_16715897.maf muscle_immature_male 1 ssa03 16715413 16715897 AORe
ssa3_16715413_16715897.maf muscle_mature_female 1 ssa03 16715413 16715897 AORe
ssa3_17409610_17410607.maf liver_immature_female 1 ssa03 17409610 17410607 AORe
ssa3_17409610_17410607.maf liver_immature_male 1 ssa03 17409610 17410607 AORe
ssa3_17409610_17410607.maf liver_mature_female 1 ssa03 17409610 17410607 AORe
ssa3_17409610_17410607.maf liver_mature_male 1 ssa03 17409610 17410607 AORe
ssa3_18077045_18077181.maf liver_mature_male 1 ssa03 18077045 18077181 AORe
ssa3_18148798_18149424.maf muscle_immature_male 1 ssa03 18148798 18149424 AORe
ssa3_18718177_18718914.maf lateblastulation 1 ssa03 18718177 18718914 AORe
ssa3_18845875_18846497.maf liver_immature_female 1 ssa03 18845875 18846497 AORe
ssa3_18845875_18846497.maf liver_immature_male 1 ssa03 18845875 18846497 AORe
ssa3_18917362_18917926.maf midsomitogenesis 1 ssa03 18917362 18917926 AORe
ssa3_18918370_18919241.maf liver_immature_male 1 ssa03 18918370 18919241 AORe
ssa3_18918370_18919241.maf liver_mature_female 1 ssa03 18918370 18919241 AORe
ssa3_18918370_18919241.maf liver_mature_male 1 ssa03 18918370 18919241 AORe
ssa3_18920436_18920757.maf liver_immature_female 1 ssa03 18920436 18920757 AORe
ssa3_18920436_18920757.maf liver_mature_female 1 ssa03 18920436 18920757 AORe
ssa3_1917110_1917597.maf liver_mature_male 1 ssa03 1917110 1917597 AORe
ssa3_1926616_1927049.maf brain_immature_male 1 ssa03 1926616 1927049 AORe
ssa3_1929038_1929569.maf liver_mature_male 1 ssa03 1929038 1929569 AORe
ssa3_1935757_1936726.maf brain_immature_female 1 ssa03 1935757 1936726 AORe
ssa3_1935757_1936726.maf brain_immature_male 1 ssa03 1935757 1936726 AORe
ssa3_1935757_1936726.maf brain_mature_female 1 ssa03 1935757 1936726 AORe
ssa3_1935757_1936726.maf brain_mature_male 1 ssa03 1935757 1936726 AORe
ssa3_1938522_1939676.maf liver_immature_female 1 ssa03 1938522 1939676 AORe
ssa3_1938522_1939676.maf liver_immature_male 1 ssa03 1938522 1939676 AORe
ssa3_1938522_1939676.maf liver_mature_male 1 ssa03 1938522 1939676 AORe
ssa3_19397479_19398414.maf lateblastulation 1 ssa03 19397479 19398414 AORe
ssa3_19397479_19398414.maf latesomitogenesis 1 ssa03 19397479 19398414 AORe
ssa3_1946489_1946798.maf liver_mature_male 1 ssa03 1946489 1946798 AORe
ssa3_1966194_1967043.maf liver_mature_female 1 ssa03 1966194 1967043 AORe
ssa3_1966194_1967043.maf liver_mature_male 1 ssa03 1966194 1967043 AORe
ssa3_1973469_1974352.maf liver_mature_male 1 ssa03 1973469 1974352 AORe
ssa3_1999389_1999846.maf liver_mature_male 1 ssa03 1999389 1999846 AORe
ssa3_20396553_20396843.maf liver_immature_male 1 ssa03 20396553 20396843 AORe
ssa3_20396553_20396843.maf liver_mature_female 1 ssa03 20396553 20396843 AORe
ssa3_20396553_20396843.maf liver_mature_male 1 ssa03 20396553 20396843 AORe
ssa3_20786524_20786879.maf muscle_mature_female 1 ssa03 20786524 20786879 AORe
ssa3_21970550_21971210.maf brain_immature_male 1 ssa03 21970550 21971210 AORe
ssa3_21970550_21971210.maf brain_mature_female 1 ssa03 21970550 21971210 AORe
ssa3_21970550_21971210.maf brain_mature_male 1 ssa03 21970550 21971210 AORe
ssa3_21970550_21971210.maf latesomitogenesis 1 ssa03 21970550 21971210 AORe
ssa3_21970550_21971210.maf midgastrulation 1 ssa03 21970550 21971210 AORe
ssa3_21970550_21971210.maf midsomitogenesis 1 ssa03 21970550 21971210 AORe
ssa3_21970550_21971210.maf muscle_immature_female 1 ssa03 21970550 21971210 AORe
ssa3_21970550_21971210.maf muscle_mature_female 1 ssa03 21970550 21971210 AORe
ssa3_21970550_21971210.maf muscle_mature_male 1 ssa03 21970550 21971210 AORe
ssa3_22707347_22707752.maf lateblastulation 1 ssa03 22707347 22707752 AORe
ssa3_22707347_22707752.maf midgastrulation 1 ssa03 22707347 22707752 AORe
ssa3_22827361_22828043.maf liver_mature_female 1 ssa03 22827361 22828043 AORe
ssa3_22827361_22828043.maf liver_mature_male 1 ssa03 22827361 22828043 AORe
ssa3_22853445_22853774.maf brain_immature_female 1 ssa03 22853445 22853774 AORe
ssa3_22853445_22853774.maf brain_immature_male 1 ssa03 22853445 22853774 AORe
ssa3_22853445_22853774.maf brain_mature_male 1 ssa03 22853445 22853774 AORe
ssa3_24306593_24307051.maf brain_mature_female 1 ssa03 24306593 24307051 AORe
ssa3_24843072_24843618.maf latesomitogenesis 1 ssa03 24843072 24843618 AORe
ssa3_25451501_25452111.maf testis_immature_male 1 ssa03 25451501 25452111 AORe
ssa3_25757488_25758372.maf testis_mature_male 1 ssa03 25757488 25758372 AORe
ssa3_2576254_2576954.maf liver_mature_female 1 ssa03 2576254 2576954 AORe
ssa3_2576254_2576954.maf muscle_immature_female 1 ssa03 2576254 2576954 AORe
ssa3_2576254_2576954.maf muscle_mature_female 1 ssa03 2576254 2576954 AORe
ssa3_26030396_26030889.maf testis_mature_male 1 ssa03 26030396 26030889 AORe
ssa3_26512984_26513239.maf muscle_immature_female 1 ssa03 26512984 26513239 AORe
ssa3_26512984_26513239.maf muscle_mature_female 1 ssa03 26512984 26513239 AORe
ssa3_26512984_26513239.maf muscle_mature_male 1 ssa03 26512984 26513239 AORe
ssa3_2657831_2658242.maf liver_mature_male 1 ssa03 2657831 2658242 AORe
ssa3_26633156_26633285.maf liver_mature_male 1 ssa03 26633156 26633285 AORe
ssa3_2671778_2673475.maf lateblastulation 1 ssa03 2671778 2673475 AORe
ssa3_27124872_27125598.maf testis_immature_male 1 ssa03 27124872 27125598 AORe
ssa3_27129039_27129934.maf brain_immature_male 1 ssa03 27129039 27129934 AORe
ssa3_27129039_27129934.maf brain_mature_male 1 ssa03 27129039 27129934 AORe
ssa3_27376078_27376888.maf midsomitogenesis 1 ssa03 27376078 27376888 AORe
ssa3_27648342_27648840.maf latesomitogenesis 1 ssa03 27648342 27648840 AORe
ssa3_27719683_27720297.maf brain_mature_male 1 ssa03 27719683 27720297 AORe
ssa3_27999369_28000431.maf latesomitogenesis 1 ssa03 27999369 28000431 AORe
ssa3_28263950_28264439.maf liver_mature_male 1 ssa03 28263950 28264439 AORe
ssa3_28336431_28337154.maf ovary_immature_female 1 ssa03 28336431 28337154 AORe
ssa3_28580365_28581435.maf testis_immature_male 1 ssa03 28580365 28581435 AORe
ssa3_28587236_28587791.maf brain_mature_female 1 ssa03 28587236 28587791 AORe
ssa3_28609649_28609887.maf ovary_mature_female 1 ssa03 28609649 28609887 AORe
ssa3_28609989_28610459.maf ovary_mature_female 1 ssa03 28609989 28610459 AORe
ssa3_28698355_28699104.maf lateblastulation 1 ssa03 28698355 28699104 AORe
ssa3_28989826_28991266.maf testis_mature_male 1 ssa03 28989826 28991266 AORe
ssa3_29516750_29518046.maf midsomitogenesis 1 ssa03 29516750 29518046 AORe
ssa3_30583650_30584121.maf lateblastulation 1 ssa03 30583650 30584121 AORe
ssa3_30792557_30793548.maf liver_immature_female 1 ssa03 30792557 30793548 AORe
ssa3_30792557_30793548.maf midgastrulation 1 ssa03 30792557 30793548 AORe
ssa3_30905634_30906187.maf muscle_mature_male 1 ssa03 30905634 30906187 AORe
ssa3_3101917_3102611.maf ovary_mature_female 1 ssa03 3101917 3102611 AORe
ssa3_3120190_3121054.maf brain_immature_male 1 ssa03 3120190 3121054 AORe
ssa3_31344266_31344895.maf muscle_immature_female 1 ssa03 31344266 31344895 AORe
ssa3_31344266_31344895.maf muscle_mature_female 1 ssa03 31344266 31344895 AORe
ssa3_31344266_31344895.maf muscle_mature_male 1 ssa03 31344266 31344895 AORe
ssa3_31508270_31509778.maf muscle_mature_female 1 ssa03 31508270 31509778 AORe
ssa3_31862477_31863511.maf lateblastulation 1 ssa03 31862477 31863511 AORe
ssa3_31862477_31863511.maf midgastrulation 1 ssa03 31862477 31863511 AORe
